Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length
110000,1.3860359,0.00026850018,0.23328517,0.030820785,0.59777,0.0035489593,0.40192848,0.015847543,0.23341234,0.8233774,0.279118,0.7355275,0.0,3.888522171974182,0.68271096162498,13.422142797708512,3.888522166525945,1813.2
120000,1.3878584,0.00026550016,0.22428234,0.024003256,0.58508253,0.0016992472,0.41580844,0.011892014,0.21773167,0.6460015,0.22565171,0.7864562,0.0,6.000000238418579,0.7427618075162172,10.811372173950076,6.000000211643055,2482.0
130000,1.3872755,0.0002625002,0.22793873,0.025693804,0.5536574,0.0023199364,0.3446005,0.013239322,0.21994522,0.6885358,0.22954826,0.7621091,0.0,4.236065256595611,0.5639529008418321,9.848864362388849,4.236065233917907,1982.0
140000,1.3886777,0.00025950017,0.21526603,0.033846237,0.5680628,0.0034122486,0.40825996,0.01714458,0.2303649,0.64891404,0.2095629,0.7792038,0.0,4.860231816768646,0.8849802238866686,15.714443787932396,4.860231799585745,2282.4
150000,1.3842177,0.0002565002,0.22366898,0.045447845,0.65756243,0.0039735925,0.4102425,0.013915913,0.21776561,0.76814663,0.25647485,0.7378426,0.0,6.000000238418579,0.8856419804506004,18.57342785038054,6.000000211643055,2482.0
160000,1.378164,0.00025350018,0.21874042,0.042010628,0.5129387,0.0015350708,0.35656762,0.012137756,0.22198331,0.47787014,0.15756142,0.8374305,0.0,6.000000238418579,0.8295219042338431,7.485939433798194,6.000000211643055,2482.0
170000,1.3760476,0.0002505002,0.22576281,0.04188462,0.52192664,0.0082613705,0.49447727,0.014119868,0.224846,0.7622409,0.24801919,0.74621505,0.0,6.000000238418579,0.9217974520288408,26.85216580145061,6.000000211643055,2482.0
180000,1.3733879,0.00024750017,0.22500598,0.04385771,0.6494028,0.0045702015,0.39881355,0.015096836,0.22150308,0.8847441,0.2936214,0.6931174,0.0,4.5641815438866615,0.6963161523453891,14.800941172987223,4.56418152700644,2003.25
190000,1.3709425,0.00024450017,0.2268857,0.034083378,0.5109669,0.001870653,0.35058334,0.014312017,0.20231493,0.46520644,0.15467998,0.8437969,0.0,5.355434304475784,0.7987333562225103,8.879955157637596,5.355434280028566,2351.4
200000,1.3737034,0.00024150018,0.21796758,0.025485218,0.5221941,0.00384187,0.36273834,0.01440275,0.20869079,0.6419736,0.21477957,0.7823483,0.0,4.983384147286415,0.6633258615620434,11.720561353955418,4.983384134655353,2211.25
210000,1.3726819,0.00023850019,0.22182617,0.030028265,0.5947134,0.004277042,0.414035,0.025622029,0.20062979,0.6168257,0.20421335,0.79695493,0.0,6.000000238418579,1.469389277510345,15.182071645744145,6.000000211643055,2482.0
220000,1.3698902,0.00023550019,0.23108569,0.050973795,0.69757396,0.004368668,0.38886198,0.032454293,0.18599291,0.7695976,0.26490673,0.73644495,0.0,5.068806213140488,1.6025154501199723,15.918968543410301,5.0688061906956134,2200.0
230000,1.371474,0.0002325002,0.22625545,0.051943205,0.5391706,0.0022845888,0.39643088,0.031907313,0.16792221,0.5374459,0.17871258,0.81870824,0.0,5.46152601391077,1.6853106268681586,13.197388847358525,5.461525993072428,2448.75
240000,1.3722633,0.0002295002,0.2178783,0.06316651,0.74735415,0.0055783326,0.34961075,0.029728597,0.16036367,0.69091684,0.22933874,0.7670129,0.0,5.2981744185090065,1.6007612915709615,15.327462946996093,5.298174400988501,2375.0
250000,1.3702563,0.0002265002,0.20260315,0.055839144,0.51643115,0.0032436773,0.36213094,0.026505899,0.1366725,0.41655383,0.13633218,0.8587225,0.0,3.3672342360019685,0.9614554855972528,4.996098932623863,3.3672342293895783,1738.8
260000,1.3698837,0.0002235002,0.18124275,0.050175786,0.54474497,0.005189116,0.3884731,0.028227929,0.1529651,0.59341824,0.19319165,0.8002838,0.0,3.8716754496097563,1.249310689419508,12.634637492359616,3.8716754373162985,1985.2
270000,1.3740126,0.00022050021,0.19423044,0.06431314,0.54281384,0.005128966,0.38696787,0.02776515,0.1583983,0.5860836,0.19554551,0.8051301,0.0,4.953737407922745,1.3151507440954446,13.011543340981007,4.953737390972674,2144.8
280000,1.3731308,0.00021750022,0.21408653,0.05087113,0.44577336,0.0036763505,0.36660177,0.02149618,0.13818428,0.4661076,0.14939412,0.8429588,0.0,4.625906902551651,0.963839890435338,8.378807950019837,4.625906882993877,2181.2
290000,1.3706939,0.00021450019,0.19931617,0.050835457,0.49716708,0.0049196505,0.33129632,0.02562351,0.17042874,0.49249193,0.162665,0.8349809,0.0,4.259964443743229,1.1068308912217617,10.495713589712977,4.259964423370548,2097.75
300000,1.3689986,0.0002115002,0.1882886,0.056207657,0.51654124,0.0048800763,0.37812313,0.037411414,0.18075526,0.53964573,0.17567185,0.82454175,0.0,3.6464223742485045,1.0356427051126957,9.364254747331142,3.6464223593939096,1872.4
310000,1.3686403,0.00020850019,0.18696047,0.04872155,0.3906152,0.003083481,0.37488377,0.02870797,0.19495954,0.4393559,0.14478643,0.8547592,0.0,3.895543321967125,0.9431721883205076,6.879269227385521,3.8955433073375993,1903.6666666666667
320000,1.3685625,0.0002055002,0.19539304,0.041011665,0.36223966,0.0017065308,0.34419456,0.020881373,0.15015773,0.364421,0.12073514,0.8812563,0.0,6.000000238418579,1.0496106510981917,7.01847043633461,6.000000211643055,2482.0
330000,1.3703607,0.0002025002,0.20817538,0.03819225,0.3468341,0.0019496629,0.33492017,0.017632017,0.1390132,0.38960093,0.13082543,0.8748957,0.0,6.000000238418579,0.8467458854429424,9.5690192587208,6.000000211643055,2482.0
340000,1.3708305,0.00019950021,0.21909761,0.03719343,0.39101547,0.0021768524,0.33120435,0.015119918,0.12435305,0.37818366,0.124291636,0.8744251,0.0,5.378992855548859,0.7965086798649281,8.759020027238876,5.378992837620899,2412.5
350000,1.3713319,0.0001965002,0.21121936,0.03577727,0.34475926,0.0030065705,0.3689916,0.013946436,0.13276225,0.36159283,0.11633767,0.88286006,0.0,4.511391061544418,0.6403731916099786,8.206147084198893,4.511391038633883,2119.6
360000,1.3700564,0.0001935002,0.21717575,0.030694561,0.40666735,0.0072259083,0.3863931,0.015186576,0.13552329,0.38977927,0.12386869,0.8729328,0.0,5.455891035497189,0.7542491536587477,15.794137379154563,5.455891019955743,2438.0
370000,1.3726448,0.00019050021,0.21514606,0.046968196,0.6330742,0.0032317913,0.3977327,0.049620226,0.23248649,0.38602442,0.12197526,0.8745576,0.0,6.000000238418579,1.7915633041411638,9.775596278253943,6.000000211643055,2482.0
380000,1.3743664,0.00018750022,0.22178638,0.057035495,0.52845854,0.0040175924,0.38383254,0.041663796,0.19154845,0.4190405,0.13253555,0.8644865,0.0,4.839385248720646,1.6119056991301477,9.542797311209142,4.83938522747485,2137.0
390000,1.3727949,0.0001845002,0.19562748,0.056361556,0.46811166,0.0030431799,0.33138618,0.020248195,0.13821307,0.3111601,0.101670206,0.9012627,0.0,4.15991651515166,0.8465965646319091,5.4537928267382085,4.159916488259721,1882.0
400000,1.3721251,0.0001815002,0.1880497,0.050768517,0.5263723,0.002724179,0.3755088,0.01645025,0.13991594,0.39298832,0.13015623,0.87579954,0.0,6.000000238418579,0.8156679184176028,13.054105968680233,6.000000211643055,2482.0
410000,1.3694812,0.0001785002,0.205795,0.04034005,0.4035283,0.0020386535,0.36853185,0.014678625,0.12627846,0.32178423,0.10667292,0.89332235,0.0,6.000000238418579,0.76341104041785,6.458491846220568,6.000000211643055,2482.0
420000,1.3662488,0.0001755002,0.22003682,0.03147641,0.34921807,0.0025203936,0.33320993,0.014456503,0.12319852,0.31951737,0.104052246,0.8985909,0.0,6.000000238418579,0.7436724018771201,8.361074017360806,6.000000211643055,2482.0
430000,1.364636,0.00017250021,0.22708562,0.028670251,0.29211873,0.0021386468,0.35071594,0.014446045,0.12446624,0.24702401,0.08076836,0.9218153,0.0,4.749316471815109,0.6161637391895056,4.150541590340436,4.749316447041929,2051.2
440000,1.3636515,0.00016950021,0.20551617,0.028224295,0.4355599,0.005064503,0.34505156,0.027136242,0.18058541,0.34914178,0.10522729,0.8897892,0.0,3.606691437959671,1.0463825028389693,7.8411263396963475,3.6066914208699017,1856.6
450000,1.3634415,0.0001665002,0.20066781,0.045416445,0.49335155,0.0034178346,0.3654402,0.019484442,0.14238301,0.4147438,0.13780533,0.8658516,0.0,6.000000238418579,1.1717859003692865,10.825855363160372,6.000000211643055,2482.0
460000,1.3636489,0.00016350021,0.22320855,0.040319942,0.4119485,0.0032166236,0.36505353,0.0124671105,0.12423096,0.34695783,0.1119353,0.8880118,0.0,6.000000238418579,0.6195270984899253,10.48059063940309,6.000000211643055,2482.0
470000,1.3639814,0.00016050022,0.22717328,0.02757051,0.29490814,0.0014144059,0.36476237,0.012963061,0.12456906,0.2634812,0.087371625,0.9159051,0.0,6.000000238418579,0.7233591496478766,5.108160389587283,6.000000211643055,2482.0
480000,1.3670391,0.00015750022,0.22372182,0.03245122,0.2812322,0.00459089,0.3770462,0.024684224,0.16076037,0.32976362,0.10463073,0.90034133,0.0,3.7846916377544404,0.9465602926909924,7.280077918432653,3.7846916251350193,1939.0
490000,1.3689287,0.00015450022,0.2022938,0.06522056,0.288333,0.002211236,0.36136788,0.021928929,0.16087292,0.2852883,0.08907527,0.91156375,0.0,6.000000238418579,1.2946188839850947,6.439202185953036,6.000000211643055,2482.0
500000,1.3679624,0.00015150021,0.20927235,0.0495093,0.25381315,0.003197585,0.31594604,0.013653969,0.1448709,0.2786483,0.086347796,0.91463125,0.0,4.2311234951019285,0.6606142131611705,5.404491478577256,4.231123475078493,1973.8
510000,1.3677744,0.00014850021,0.20706363,0.046588395,0.2759079,0.0025538963,0.32538396,0.015723716,0.12967096,0.2746755,0.09226056,0.9155224,0.0,4.504167079925537,0.610667729191482,6.1968605075031515,4.504167054453864,2108.0
520000,1.3675287,0.0001455002,0.22642164,0.03765429,0.21975246,0.0020281305,0.3186138,0.009702342,0.12091712,0.2122025,0.06937376,0.9343735,0.0,6.000000238418579,0.4929007535101846,5.984009660547599,6.000000211643055,2482.0
530000,1.3662348,0.00014250021,0.23457292,0.03280149,0.28985828,0.0022141433,0.3686856,0.009873301,0.11604663,0.23649433,0.07927602,0.9275274,0.0,6.000000238418579,0.5613819507416338,8.64134378079325,6.000000211643055,2482.0
540000,1.3655046,0.00013950022,0.23368773,0.028832167,0.25663388,0.0015350825,0.30817556,0.010368646,0.115331255,0.20272991,0.06902842,0.9384266,0.0,6.000000238418579,0.5554224560037255,5.262246949831024,6.000000211643055,2482.0
