Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length
78000,1.4323974,0.00023571678,0.067292236,0.016451336,0.6035598,0.09328003103534381,0.22422646498307586,3.895574757208427,0.09328004003812869,653.3333333333334
80000,1.4308679,0.00023511678,0.04486455,0.018435441,0.6035071,-0.13705193623900414,0.27536178411295015,4.806114703416824,-0.13705193166000149,767.3333333333334
82000,1.4302881,0.0002345168,0.039954945,0.019169671,0.61285424,0.016206754992405575,0.25646441616117954,4.148621757825215,0.01620674963730077,682.3333333333334
84000,1.4314976,0.00023391678,0.06108942,0.024884263,0.609687,-0.2091173194348812,0.26310795824974775,4.598917573690414,-0.209117348655127,789.5
86000,1.4324324,0.00023331678,0.06596768,0.03140542,0.6216804,-5.522000219672918,1.0006872061640024,14.967523455619812,-5.522000188939273,2482.0
88000,1.4328359,0.0002327168,-0.0041828267,0.02475357,0.6305575,0.18395164981484413,0.2437420249916613,4.396849438548088,0.18395164655521512,591.0
90000,1.4331628,0.00023211678,0.04299533,0.022768475,0.6331558,0.0607442744076252,0.347891055396758,3.743116674479097,0.060744282440282404,631.0
92000,1.4326526,0.00023151681,0.0018932055,0.027472228,0.63703346,0.06398287788033485,0.2666710962851842,4.276620378096898,0.06398290387975673,625.6666666666666
94000,1.4315057,0.0002309168,0.016300926,0.026614988,0.6259111,-0.21296484892567,0.2536045905823509,4.734675000111262,-0.2129648473734657,749.0
96000,1.4310244,0.00023031679,0.0013360034,0.022176608,0.63652056,-0.07715250675876935,0.2769828620366752,4.206919868787129,-0.07715249705749254,694.0
