Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length
890000,1.3881994,3.450024e-05,-0.20154886,0.022627449,0.2725567,0.0023052709,0.32701612,0.010755834,0.1294596,0.17841512,0.058501735,0.94782114,0.0,-5.071577459573746,0.5349626233801246,5.798044043779373,-5.071577435219661,2205.0
900000,1.3883297,3.150024e-05,-0.220826,0.02314218,0.10699813,0.0013807386,0.27557182,0.011494871,0.12589422,0.14118598,0.045306753,0.95734787,0.0,-4.643681928515434,0.5265707254875451,1.6955828971695155,-4.6436819126829505,2038.5
910000,1.3881805,2.8500244e-05,-0.22127797,0.021799566,0.11855564,0.0013882655,0.25645772,0.00917654,0.12365822,0.117087744,0.036896955,0.965716,0.0,-4.995845174789428,0.4180011134594679,1.9971533687785268,-4.995845159422606,2169.8
920000,1.3878323,2.5500243e-05,-0.21389608,0.022005418,0.1703662,0.0018248055,0.2806261,0.010557445,0.12268062,0.16304132,0.0511809,0.9532267,0.0,-4.038144159317016,0.4391625840216875,4.219681445509195,-4.038144133798778,1876.6
930000,1.3878164,2.2500246e-05,-0.2104551,0.023048166,0.19525702,0.0020003922,0.29876745,0.011043352,0.12467554,0.139417,0.043365974,0.9565328,0.0,-4.14198333521684,0.437386910431087,3.0337175177410245,-4.1419833190739155,1870.5
940000,1.3880302,1.9500245e-05,-0.20298631,0.02504025,0.23733477,0.002112648,0.28625733,0.012648752,0.1259443,0.15912846,0.050162803,0.9529516,0.0,-3.7312107145786286,0.4449010372161865,3.492143533937633,-3.731210691528395,1729.6
950000,1.3884215,1.6500246e-05,-0.21423009,0.025822889,0.21455617,0.0009320995,0.25163186,0.01180283,0.123218514,0.122515835,0.03717635,0.96301335,0.0,-6.000000238418579,0.6336097787134349,2.4167043392080814,-6.000000211643055,2482.0
960000,1.3888432,1.3500248e-05,-0.22617316,0.025855893,0.12986782,0.0010349463,0.26075882,0.011366055,0.11882822,0.11812178,0.038376905,0.96365947,0.0,-5.445285938680172,0.6291081397794187,2.566047387663275,-5.445285921159666,2438.5
970000,1.3889623,1.0500248e-05,-0.21813275,0.02639603,0.27375966,0.004335679,0.41940466,0.016679546,0.12612653,0.18791501,0.057722222,0.9448719,0.0,-4.168180127938588,0.6266194389512142,9.526710783752302,-4.16818011594781,1881.8333333333333
980000,1.3889962,7.5002486e-06,-0.23553985,0.02610561,0.14458439,0.0016644846,0.26968357,0.013209576,0.120594464,0.13453977,0.043444596,0.96013594,0.0,-4.546514503657818,0.5377076207660139,2.586567312013358,-4.546514488640241,1995.25
990000,1.3889198,4.5002494e-06,-0.2291315,0.028471839,0.18571614,0.0017902857,0.28125995,0.016083445,0.12333182,0.12416402,0.0399869,0.96336806,0.0,-4.004316722353299,0.5951597696791092,1.93447695292222,-4.004316696509098,1800.8333333333333
1000000,1.3889563,1.5002504e-06,-0.22248293,0.029298235,0.11992972,0.0021270032,0.24405017,0.0120302765,0.12330717,0.11454325,0.03749048,0.96623605,0.0,-3.7659994065761566,0.494022967449079,1.1817599357455038,-3.765999393692861,1846.0
