Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Environment/Cumulative Reward,Environment/Episode Length
72000,1.4038293,0.00025740033,-0.16376476,0.06835585,0.6028164,0.0030241976,0.07184388,0.027468268,0.17830643,1.1390598,0.41025043,0.6029681,0.0,0.975365400314331,0.034109631553292274,1.6573166847229004,0.975365400314331,239.0
74000,1.4033583,0.00025620032,-0.158948,0.06632294,0.60761184,0.00010743077,0.0697439,0.034090616,0.15026128,1.0862768,0.3946628,0.61731976,0.0,-2.329458963125944,1.0310309492051601,8.087124362587929,-2.3294589450815693,1388.0
76000,1.4043188,0.00025500034,-0.13226068,0.07253488,0.6014525,0.002797965,0.07955573,0.03262209,0.18884572,1.1720116,0.41757074,0.59893954,0.0,-2.277622891589999,1.0420786254107952,7.851740047335625,-2.2776228762231767,1360.5
78000,1.4047831,0.00025380033,-0.123201326,0.0784589,0.58321726,0.0046235602,0.07274552,0.027293926,0.19903833,1.1754335,0.4220218,0.5898255,0.0,-0.2706158123910427,0.6842541936784983,4.478454068303108,-0.2706158049404621,795.0
80000,1.4043639,0.00025260032,-0.13027021,0.07339728,0.5874522,0.0013092763,0.06284422,0.029960126,0.12634738,1.1249669,0.4102865,0.60180604,0.0,-5.522000219672918,1.5074047092348337,14.276204407215118,-5.522000188939273,2482.0
82000,1.4050001,0.00025140034,-0.15166767,0.071600676,0.58002305,0.00010071836,0.0709049,0.03184101,0.15765756,1.1258916,0.4063886,0.6075256,0.0,-5.522000219672918,1.7986103743314743,13.081021904945374,-5.522000188939273,2482.0
84000,1.406038,0.00025020033,-0.1628383,0.06941131,0.5617131,0.0011158633,0.06427434,0.029864347,0.1519121,1.1446128,0.41463423,0.60278696,0.0,-5.522000219672918,1.7845742218196392,14.319841712713242,-5.522000188939273,2482.0
86000,1.4059914,0.00024900035,-0.15956977,0.06711386,0.58076817,0.0012943787,0.07342011,0.032181747,0.151705,1.2298062,0.4440819,0.577341,0.0,None,None,None,None,None
88000,1.4064178,0.00024780034,-0.14837743,0.06306587,0.5907089,0.003906329,0.068846956,0.036424626,0.18163599,1.2043066,0.4331661,0.5818646,0.0,-2.2881555687636137,1.2665165942162275,9.153312757611275,-2.288155553396791,1360.5
90000,1.4064976,0.00024660034,-0.17406908,0.06663473,0.59472436,0.0010421778,0.060751114,0.033448257,0.14256208,1.1500677,0.41850352,0.5939383,0.0,-5.522000219672918,1.9196239672601223,14.967729806900024,-5.522000188939273,2482.0
92000,1.4050533,0.00024540033,-0.18959638,0.07083942,0.59186244,0.0011966405,0.06962538,0.04677066,0.123927034,1.0701671,0.3830865,0.61922467,0.0,-5.522000219672918,3.9443056993186474,13.405853420495987,-5.522000188939273,2482.0
94000,1.4031084,0.00024420035,-0.22194274,0.11244042,0.62864304,0.0012896687,0.06413064,0.04832899,0.16746801,1.0636673,0.34771952,0.6653961,0.0,None,None,None,None,None
96000,1.4038334,0.00024300034,-0.13776207,0.09062704,0.6929934,0.14269245,0.06702102,0.030459877,0.28162313,1.1958095,0.4181546,0.5790714,0.0,1.1735751570335455,1.2630347598876273,8.009527367140565,1.1735751653821873,606.1428571428571
98000,1.4041576,0.00024180034,-0.049940083,0.10416682,0.70015985,None,None,None,None,None,None,None,None,-0.3836798183619976,0.9182612574659288,5.614274129271507,-0.3836798134725541,895.5
100000,1.4030678,0.00024060035,-0.014049015,0.10476114,0.68967366,0.003106656,0.06625622,0.034051493,0.21313298,1.1770511,0.40203127,0.56598616,0.0,0.15696126595139503,0.41266464193662006,3.3532413529853025,0.15696125105023384,615.0
102000,1.40244,0.00023940034,-0.040289134,0.107164726,0.6438345,0.0027765129,0.0689532,0.03254226,0.18949556,1.1261923,0.37816972,0.57506883,0.0,-1.5289643071591854,1.2708959132432938,5.215145781636238,-1.5289643038995564,1444.0
104000,1.4024565,0.00023820036,-0.04142173,0.10784807,0.5943543,0.0016250376,0.07520142,0.03709417,0.14754912,1.0526881,0.33587041,0.59121525,0.0,-5.522000219672918,1.824657402932644,10.652050077915192,-5.522000188939273,2482.0
106000,1.4026239,0.00023700035,-0.10285627,0.10641214,0.6056379,0.0013532602,0.069926985,0.02823146,0.133589,0.94537264,0.3003867,0.624808,0.0,None,None,None,None,None
108000,1.4023657,0.00023580034,-0.06908852,0.08651448,0.62616843,0.0025987448,0.07289727,0.036807567,0.16118684,1.1315985,0.37705243,0.5803567,0.0,1.2257704498867195,0.575486893610408,3.8827813615401587,1.225770516243453,681.3333333333334
110000,1.4029611,0.00023460033,-0.052063935,0.09467339,0.5947729,0.1425327,0.06737142,0.023628851,0.20717837,1.0891174,0.3644836,0.5888479,0.0,None,None,None,None,None
112000,1.405178,0.00023340035,-0.06205883,0.083051,0.6110833,0.0016347785,0.06518106,0.036245562,0.13270023,1.0144589,0.3250813,0.6045733,0.0,-2.6911096535623074,1.1927297674119473,7.410826213657856,-2.691109624458477,1570.0
114000,1.4048606,0.00023220036,-0.07018173,0.0841285,0.53085184,0.003639758,0.061407316,0.03140923,0.14272983,1.1147418,0.3806432,0.5910334,0.0,-2.2066603265702724,1.2895530126988888,9.708889365196228,-2.206660349154845,1826.0
116000,1.4048889,0.00023100035,-0.069286875,0.088036016,0.51723593,0.0002512912,0.070515856,0.03146957,0.12968305,1.0239439,0.33887023,0.61083484,0.0,-5.522000219672918,2.456918850541115,13.322965785861015,-5.522000188939273,2482.0
118000,1.40648,0.00022980035,-0.06932889,0.08273094,0.54983723,0.0017434934,0.071947515,0.03200386,0.13589427,1.0395784,0.33856148,0.61181223,0.0,-2.2696310114115477,1.078927032649517,7.921474382281303,-2.269630996044725,1360.5
120000,1.4066932,0.00022860036,-0.11079765,0.08101311,0.565801,0.0060625533,0.06404958,0.02844123,0.20000929,1.1885914,0.41791862,0.58305633,0.0,0.7252549566328526,0.21435310691595078,2.23320209980011,0.7252549473196268,343.0
122000,1.4075859,0.00022740035,-0.12443569,0.08251732,0.5653976,0.0017245876,0.06996322,0.03339269,0.1517436,1.1577533,0.40747303,0.58563524,0.0,-5.522000219672918,2.272525619715452,15.246391743421555,-5.522000188939273,2482.0
